osmid,geometry,amenity
7271291790,POINT (-121.8968072 37.3506329),vending_machine
7271291791,POINT (-121.8967979 37.3506379),vending_machine
7276152088,POINT (-121.892963 37.3495101),atm
7276152107,POINT (-121.8934024 37.3493496),vending_machine
7276152110,POINT (-121.8951492 37.3485068),bench
7276173974,POINT (-121.9353284 37.3564895),waste_disposal
7276173984,POINT (-121.9383654 37.3574979),trolley_bay
7276189798,POINT (-121.9197146 37.3229482),waste_disposal
7276203834,POINT (-122.0311514 37.3206416),parking_entrance
7276203841,POINT (-122.0314464 37.3199995),parking_entrance
7276203909,POINT (-121.8946658 37.351081),parking_entrance
7276258918,POINT (-122.0314118 37.3216494),parking_entrance
7278376739,POINT (-121.8895422 37.3614073),bench
7278376741,POINT (-121.8898771 37.3609722),bench
7278376743,POINT (-121.8901109 37.3612838),bench
7278376744,POINT (-121.8900393 37.3611217),bicycle_parking
7278376745,POINT (-121.8893025 37.3613696),waste_basket
7278376746,POINT (-121.8899937 37.3613372),bench
7278376747,POINT (-121.8899117 37.3612179),bench
7278376748,POINT (-121.889714 37.3611374),bench
7278376750,POINT (-121.890056 37.3611156),waste_basket
7278376751,POINT (-121.8900606 37.3611486),bench
7278376752,POINT (-121.8900705 37.3609073),bench
7278376754,POINT (-121.8899074 37.361201),drinking_water
7278435757,POINT (-121.8742741 37.3314399),bicycle_parking
7278443396,POINT (-121.8908411 37.3536276),waste_basket
7278443397,POINT (-121.89075 37.3535163),waste_basket
7278446793,POINT (-121.881587 37.3319742),post_box
7278446794,POINT (-121.881562 37.3319651),bicycle_rental
7278451560,POINT (-121.8894507 37.3570184),waste_basket
7278460448,POINT (-121.8906439 37.3556984),public_bookcase
7278977852,POINT (-122.0105954 37.3302649),parking_entrance
7278977854,POINT (-122.0107767 37.3300578),parking_entrance
7278977863,POINT (-122.0096245 37.3293923),parking_entrance
7278977866,POINT (-122.0094261 37.3295934),parking_entrance
7278977872,POINT (-122.0084872 37.3290488),parking_entrance
7278977874,POINT (-122.0115768 37.3305199),parking_entrance
7280050061,POINT (-121.8950126 37.4249141),bicycle_parking
7280050062,POINT (-121.8949319 37.4248841),waste_basket
7283637876,POINT (-122.0086705 37.3288412),parking_entrance
7283637930,POINT (-122.011308 37.3306742),parking_entrance
7307534764,POINT (-121.896047 37.3820968),cafe
7307534765,POINT (-121.8965144 37.3824192),fast_food
7307534766,POINT (-121.8983132 37.3824474),clinic
7307534768,POINT (-121.8958818 37.3815766),restaurant
7307534770,POINT (-121.8963193 37.3824008),fast_food
7307534771,POINT (-121.8969727 37.3824301),fast_food
7307534772,POINT (-121.8974184 37.3824589),bank
7307534774,POINT (-121.8959733 37.3819384),ice_cream
7307534775,POINT (-121.8960368 37.3822185),fast_food
7307534776,POINT (-121.8965902 37.382421),restaurant
7307534779,POINT (-121.8958642 37.3818315),cafe
7307534781,POINT (-121.8964438 37.382413),fast_food
7307534784,POINT (-121.8958995 37.3814776),restaurant
7307623987,POINT (-121.8966939 37.3824263),fast_food
7307623989,POINT (-121.8959182 37.3812884),veterinary
7307623990,POINT (-121.8959557 37.3818876),fast_food
7331863015,POINT (-121.943351 37.3958698),parking_entrance
7338879039,POINT (-121.9454775 37.3902781),waste_basket
7341421080,POINT (-122.0123058 37.3369253),clinic
7344957644,POINT (-121.8411476 37.3567579),fast_food
7344957647,POINT (-121.8409928 37.3566078),restaurant
7344957648,POINT (-121.8409552 37.3565658),fast_food
7344957676,POINT (-121.8453346 37.3574153),dentist
7345002168,POINT (-121.8488463 37.3557138),fast_food
7357597547,POINT (-122.0593258 37.4046126),letter_box
7377001830,POINT (-122.0597339 37.4042924),bench
7377001832,POINT (-122.0597425 37.4042671),bench
7377043304,POINT (-122.0591474 37.4042238),bench
7387271605,POINT (-121.931156 37.307591),library
7387271606,POINT (-121.931156 37.3074363),community_centre
7393944731,POINT (-121.847442 37.3450168),car_wash
7395603074,POINT (-122.0619972 37.4058217),bench
7395603075,POINT (-122.0619572 37.405865),bench
7395603081,POINT (-122.0619933 37.4058939),bench
7423858194,POINT (-121.9620682 37.4149764),bench
7423858279,POINT (-121.9573196 37.4133599),bench
7423901001,POINT (-121.9568825 37.4129106),bench
7423901002,POINT (-121.9566137 37.4126705),bench
7423901011,POINT (-121.9615186 37.4145774),bench
7428266145,POINT (-121.8564398 37.3451658),parking_entrance
7439879246,POINT (-121.8619677 37.3404608),fast_food
7490641214,POINT (-121.8947404 37.3114405),dojo
7504745655,POINT (-122.065781 37.4024398),post_box
7529899181,POINT (-122.0311379 37.3886426),bicycle_parking
7529899184,POINT (-122.0317734 37.3890363),bicycle_parking
7529938031,POINT (-121.9005393 37.3072818),ice_cream
7529976538,POINT (-121.9339151 37.2721934),restaurant
7545527748,POINT (-121.9124534 37.2963439),place_of_worship
7549872668,POINT (-121.8984262 37.303921),restaurant
7549971807,POINT (-121.8871737 37.3094028),restaurant
7556744225,POINT (-121.8914859 37.2949908),public_bookcase
7556791331,POINT (-121.9324376 37.2889668),restaurant
7556809688,POINT (-121.9325048 37.2885457),restaurant
7557685822,POINT (-121.9006816 37.3084702),restaurant
7561259128,POINT (-121.9083324 37.2823021),public_bookcase
7563249804,POINT (-121.899009 37.2958691),public_bookcase
7564637229,POINT (-121.9150941 37.3040335),doctors
7566593494,POINT (-122.0484626 37.3531972),doctors
7566602582,POINT (-121.893597 37.2946913),public_bookcase
7566671061,POINT (-121.9132887 37.3261171),doctors
7569825723,POINT (-122.0594323 37.4044875),waste_disposal
7571403060,POINT (-122.0293496 37.3254841),shower
7571482026,POINT (-121.9109449 37.2804002),place_of_worship
7571889680,POINT (-121.8777 37.3328891),kindergarten
7576948312,POINT (-122.059249 37.4038814),bench
7576948332,POINT (-122.0589967 37.4038542),bench
7576948355,POINT (-122.0591764 37.4040351),bench
7576948368,POINT (-122.0594212 37.4036253),drinking_water
7576948378,POINT (-122.0591264 37.4040275),bench
7576948381,POINT (-122.0590824 37.4040158),bench
7576948382,POINT (-122.0594222 37.4036516),bench
7581607701,POINT (-121.895288 37.2819989),public_bookcase
7600311727,POINT (-121.88788 37.2864658),public_bookcase
7606850254,POINT (-121.9142575 37.2939321),doctors
7613897637,POINT (-122.029849 37.3775092),bench
7613897638,POINT (-122.0298324 37.3775171),bicycle_parking
7613897639,POINT (-122.0299454 37.3772212),waste_basket
7613897640,POINT (-122.0299514 37.3772033),bench
7613897642,POINT (-122.0299801 37.3771174),bench
7613897643,POINT (-122.0299856 37.3771011),waste_basket
7613897644,POINT (-122.0300367 37.3769482),waste_basket
7613897645,POINT (-122.0300411 37.3769351),bench
7613897646,POINT (-122.0300634 37.3768685),bench
7613897647,POINT (-122.0300746 37.3768351),bench
7613897648,POINT (-122.0300871 37.3767975),waste_basket
7613897649,POINT (-122.0301307 37.3766673),waste_basket
7613897650,POINT (-122.0301351 37.3766541),vending_machine
7613897651,POINT (-122.0301403 37.3766385),bench
7613897652,POINT (-122.0301626 37.376572),bench
7613897653,POINT (-122.0302201 37.3763999),waste_basket
7613897654,POINT (-122.0303091 37.3761341),waste_basket
7613897655,POINT (-122.0298417 37.3775312),waste_basket
7613897656,POINT (-122.0300611 37.3773463),waste_basket
7613897657,POINT (-122.0300856 37.3772717),waste_basket
7613897658,POINT (-122.030092 37.3772524),bench
7613897659,POINT (-122.0301158 37.3771798),bench
7613897660,POINT (-122.0301528 37.3770675),bench
7613897661,POINT (-122.0301785 37.3769893),waste_basket
7613897662,POINT (-122.0301908 37.3769518),bench
7613897663,POINT (-122.0302127 37.3768852),bench
7613897664,POINT (-122.0302239 37.3768511),waste_basket
7613897665,POINT (-122.0302302 37.3768319),bench
7613897666,POINT (-122.0302733 37.3767008),bench
7613897667,POINT (-122.0302783 37.3766856),drinking_water
7613897668,POINT (-122.0302831 37.3766713),bench
7613897669,POINT (-122.0303172 37.3765674),bench
7613897670,POINT (-122.030333 37.3765195),waste_basket
7613897671,POINT (-122.0303694 37.3764088),waste_basket
7613897672,POINT (-122.0304416 37.3761891),waste_basket
7613897673,POINT (-122.0299988 37.3775357),waste_basket
7613897674,POINT (-122.0304526 37.3761559),waste_basket
7613897675,POINT (-122.0305616 37.3786618),bench
7613897676,POINT (-122.030575 37.3786662),waste_basket
7613897677,POINT (-122.0306701 37.3786974),ticket_validator
7613897678,POINT (-122.0307234 37.3787148),bench
7613897679,POINT (-122.030797 37.378739),bench
7613897680,POINT (-122.0309614 37.3787929),bench
7613897681,POINT (-122.0310432 37.3788197),bench
7613897682,POINT (-122.0310907 37.3788353),bench
7613897683,POINT (-122.031122 37.3788456),bench
7613897684,POINT (-122.0311735 37.3788625),bench
7613907885,POINT (-122.0312062 37.3788732),bench
7613907886,POINT (-122.0312696 37.378894),ticket_validator
7613907887,POINT (-122.0313111 37.3789076),bench
7613907888,POINT (-122.0313565 37.3789225),bench
7613907889,POINT (-122.0313897 37.3789334),bench
7613907890,POINT (-122.0315212 37.3789766),bench
7613907891,POINT (-122.0315858 37.3790168),vending_machine
7613907892,POINT (-122.0316824 37.3790294),bench
7613907893,POINT (-122.0318535 37.3790856),bench
7613907894,POINT (-122.0319113 37.3791046),bench
7613907895,POINT (-122.0319898 37.3791303),ticket_validator
7616418375,POINT (-121.9047953 37.3212964),parking_entrance
7616718021,POINT (-122.0306975 37.3784005),vending_machine
7616718022,POINT (-122.0307022 37.3783924),vending_machine
7625071757,POINT (-122.078211 37.3670422),dentist
7633596699,POINT (-122.0287306 37.3941891),car_wash
7685413171,POINT (-121.885473 37.2928724),public_bookcase
7685439161,POINT (-121.890437 37.2912263),public_bookcase
7693317482,POINT (-121.907927 37.3656372),restaurant
7696488929,POINT (-121.9805301 37.3002723),restaurant
7698570715,POINT (-121.934286 37.3150125),parking_entrance
7698570719,POINT (-121.9341764 37.3158472),parking_entrance
7698570723,POINT (-121.9343124 37.3158456),parking_entrance
7700698802,POINT (-121.8865777 37.3378272),mist_spraying_cooler
7700698803,POINT (-121.8865736 37.3378139),mist_spraying_cooler
7700698804,POINT (-121.8865897 37.3378043),mist_spraying_cooler
7700698805,POINT (-121.8865777 37.337792),mist_spraying_cooler
7700698806,POINT (-121.8866253 37.3377851),mist_spraying_cooler
7700698807,POINT (-121.8866206 37.3377734),mist_spraying_cooler
7700698808,POINT (-121.8866467 37.337775),mist_spraying_cooler
7700698809,POINT (-121.8866481 37.337752),mist_spraying_cooler
7700698810,POINT (-121.886583 37.3378197),mist_spraying_cooler
7700698811,POINT (-121.8865562 37.3378043),mist_spraying_cooler
7700698812,POINT (-121.8865455 37.3377894),mist_spraying_cooler
7700698813,POINT (-121.8865495 37.3377734),mist_spraying_cooler
7700698814,POINT (-121.886516 37.3378277),mist_spraying_cooler
7700698815,POINT (-121.8865187 37.3378016),mist_spraying_cooler
7700698816,POINT (-121.8864798 37.3378133),mist_spraying_cooler
7700698817,POINT (-121.886471 37.3378245),mist_spraying_cooler
7700698818,POINT (-121.8864623 37.3378133),mist_spraying_cooler
7700698819,POINT (-121.8864496 37.3378187),mist_spraying_cooler
7700698820,POINT (-121.8864275 37.3378149),mist_spraying_cooler
7700698821,POINT (-121.8864315 37.337808),mist_spraying_cooler
7700698822,POINT (-121.8864201 37.3378016),mist_spraying_cooler
7700698823,POINT (-121.8864107 37.3378091),mist_spraying_cooler
7700698824,POINT (-121.8864027 37.3378272),mist_spraying_cooler
7700698825,POINT (-121.8863926 37.33784),mist_spraying_cooler
7700698826,POINT (-121.8863926 37.3378283),mist_spraying_cooler
7700698827,POINT (-121.8863785 37.3378347),mist_spraying_cooler
7700698828,POINT (-121.8863658 37.3378453),mist_spraying_cooler
7700698829,POINT (-121.8864469 37.3378874),mist_spraying_cooler
7700698830,POINT (-121.8864804 37.3378997),mist_spraying_cooler
7700698831,POINT (-121.886467 37.3378965),mist_spraying_cooler
7700698832,POINT (-121.8864529 37.3379114),mist_spraying_cooler
7700698833,POINT (-121.8864456 37.3379178),mist_spraying_cooler
7700698834,POINT (-121.8864335 37.337905),mist_spraying_cooler
7700698835,POINT (-121.8864308 37.3379152),mist_spraying_cooler
7700698836,POINT (-121.8864241 37.3379216),mist_spraying_cooler
7700698837,POINT (-121.8864201 37.3379066),mist_spraying_cooler
7700698838,POINT (-121.886347 37.3379642),mist_spraying_cooler
7700698839,POINT (-121.8863208 37.3379664),mist_spraying_cooler
7700698840,POINT (-121.8863068 37.3379797),mist_spraying_cooler
7700698841,POINT (-121.8862632 37.3379898),mist_spraying_cooler
7700698842,POINT (-121.8862625 37.3379786),mist_spraying_cooler
7700698843,POINT (-121.8862545 37.337968),mist_spraying_cooler
7700698844,POINT (-121.8862431 37.3379733),mist_spraying_cooler
7700698845,POINT (-121.8861928 37.3380346),mist_spraying_cooler
7700698846,POINT (-121.886182 37.3380373),mist_spraying_cooler
7700698847,POINT (-121.8861673 37.3380287),mist_spraying_cooler
7700698848,POINT (-121.8861727 37.3380213),mist_spraying_cooler
7700698849,POINT (-121.8861834 37.3380186),mist_spraying_cooler
7700698850,POINT (-121.8861814 37.3380127),mist_spraying_cooler
7700698851,POINT (-121.8861217 37.3380682),mist_spraying_cooler
7700698852,POINT (-121.8861116 37.3380724),mist_spraying_cooler
7700698853,POINT (-121.8861036 37.3380772),mist_spraying_cooler
7700698854,POINT (-121.8861009 37.3380714),mist_spraying_cooler
7700698855,POINT (-121.8861096 37.3380671),mist_spraying_cooler
7700698856,POINT (-121.8860955 37.3380629),mist_spraying_cooler
7711297903,POINT (-121.9638617 37.3316896),restaurant
7717587133,POINT (-121.8475715 37.3090616),dentist
7717587135,POINT (-121.8470635 37.3087817),fast_food
7717587137,POINT (-121.8475131 37.3090954),post_office
7725280139,POINT (-122.0315174 37.3097946),dentist
7725280184,POINT (-122.0327261 37.3089447),dentist
7725286486,POINT (-122.0327284 37.30899),prep_school
7725338293,POINT (-121.9898312 37.2944186),fast_food
7725338294,POINT (-121.9896517 37.294514),dentist
7727682104,POINT (-121.900112 37.2878329),public_bookcase
7732168715,POINT (-121.8889093 37.407964),fast_food
7732168716,POINT (-121.8888145 37.4080013),nightclub
7732168724,POINT (-121.8885254 37.4081117),restaurant
7732168781,POINT (-121.886625 37.4068078),restaurant
7732168783,POINT (-121.886539 37.4067566),post_office
7732168784,POINT (-121.8873182 37.4069714),fast_food
7732175985,POINT (-121.8872517 37.4069284),dentist
7732175989,POINT (-121.8874514 37.4070576),fast_food
7732175990,POINT (-121.8863561 37.4066658),cafe
7732175993,POINT (-121.8864366 37.40672),dentist
7732176018,POINT (-121.8885716 37.4069076),veterinary
7732176037,POINT (-121.8878162 37.4065885),restaurant
7732176038,POINT (-121.8878736 37.4066248),restaurant
7738173304,POINT (-121.982535 37.3817262),bicycle_repair_station
7748135529,POINT (-122.0062925 37.3966373),bench
7748135530,POINT (-122.0048167 37.396651),bench
7748162700,POINT (-122.0088213 37.3966282),bench
7757334638,POINT (-122.0314328 37.3079494),school
7757334640,POINT (-122.031471 37.3077197),post_office
7757334644,POINT (-122.031694 37.3057697),cafe
7757334666,POINT (-122.0329496 37.3034046),dentist
7757334667,POINT (-122.0329634 37.3032106),dentist
7757334669,POINT (-122.0325416 37.302696),cafe
7757396989,POINT (-122.0313321 37.3028297),prep_school
7762130233,POINT (-122.0319495 37.2998345),dentist
7768798119,POINT (-122.0211818 37.3990303),bench
7770587944,POINT (-121.9742755 37.3417005),toilets
7771274833,POINT (-121.8961958 37.3404079),fountain
7771714747,POINT (-121.9603167 37.351991),fast_food
7771714748,POINT (-121.9598853 37.3517998),fast_food
7774296718,POINT (-121.8848955 37.3340198),parking_entrance
7774296722,POINT (-121.884656 37.3336864),parking_entrance
7779192306,POINT (-121.9500846 37.2778841),restaurant
7782007064,POINT (-122.0692205 37.280721),bench
7785697853,POINT (-121.8907838 37.3347459),parking_entrance
7795663991,POINT (-121.9492955 37.3126898),dentist
7797867159,POINT (-122.044584 37.3243257),theatre
7799487673,POINT (-121.9040721 37.320968),bench
7799487677,POINT (-121.9039368 37.3204198),bench
7799487679,POINT (-121.9040446 37.3206662),bench
7799487681,POINT (-121.9040718 37.3210604),toilets
7799487683,POINT (-121.9040583 37.320793),bench
7799580685,POINT (-121.904054 37.3205272),bench
7799580688,POINT (-121.9037959 37.32026),bench
7799580692,POINT (-121.9038991 37.3201566),bench
7799580693,POINT (-121.9041157 37.3206602),bench
7799580695,POINT (-121.9041374 37.320129),waste_disposal
7799580698,POINT (-121.9039813 37.3209673),drinking_water
7799580701,POINT (-121.9039386 37.3204062),bench
7799580710,POINT (-121.9041275 37.3209639),bench
7799580714,POINT (-121.9031088 37.3208831),vending_machine
7799580716,POINT (-121.9040512 37.320665),bench
7799580719,POINT (-121.9041214 37.3204053),waste_basket
7799580720,POINT (-121.9040606 37.3208397),bench
7799580723,POINT (-121.9038911 37.3205522),bench
7799580724,POINT (-121.9041601 37.3209113),waste_basket
